"bat1","bat2","dyad","kinship","site1","site2","colony1","colony2"
"hilga","maribelo","hilga_maribelo",0,"tole","zoo","2017-colony","2014-colony"
"hilga","mina","hilga_mina",0,"tole","zoo","2017-colony","2014-colony"
"hilga","mya","hilga_mya",0,"tole","zoo","2017-colony","2014-colony"
"hilga","no-band","hilga_no-band",0,"tole","las.pavas","2017-colony","2017-colony"
"hilga","ola","hilga_ola",0,"tole","las.pavas","2017-colony","2017-colony"
"hilga","opal","hilga_opal",0,"tole","chorrera","2017-colony","2019-colony"
"hilga","piper","hilga_piper",0,"tole","chorrera","2017-colony","2019-colony"
"hilga","pixus","hilga_pixus",0,"tole","zoo","2017-colony","2014-colony"
"hilga","queen","hilga_queen",0,"tole","lake.bayano","2017-colony","2019-colony"
"hilga","r","hilga_r",0,"tole","tole","2017-colony","2017-colony"
"hilga","rc","hilga_rc",0.5,"tole","tole","2017-colony","2017-colony"
"hilga","rina","hilga_rina",0,"tole","chorrera","2017-colony","2019-colony"
"hilga","s","hilga_s",0,"tole","tole","2017-colony","2017-colony"
"hilga","sam1","hilga_sam1",0,"tole","chilibre","2017-colony","2017-colony"
"hilga","sam2","hilga_sam2",0,"tole","chilibre","2017-colony","2017-colony"
"hilga","sam5","hilga_sam5",0,"tole","chilibre","2017-colony","2017-colony"
"hilga","sam6","hilga_sam6",0,"tole","chilibre","2017-colony","2017-colony"
"hilga","sam7","hilga_sam7",0,"tole","chilibre","2017-colony","2017-colony"
"hilga","sc","hilga_sc",0,"tole","tole","2017-colony","2017-colony"
"hilga","scc","hilga_scc",NA,"tole","tole","2017-colony","2017-colony"
"hilga","scs","hilga_scs",NA,"tole","tole","2017-colony","2019-colony"
"hilga","sd","hilga_sd",0,"tole","tole","2017-colony","2017-colony"
"hilga","shania","hilga_shania",0,"tole","lake.bayano","2017-colony","2019-colony"
"hilga","sheldon","hilga_sheldon",0,"tole","zoo","2017-colony","2014-colony"
"hilga","six","hilga_six",0,"tole","las.pavas","2017-colony","2017-colony"
"hilga","snow","hilga_snow",0,"tole","zoo","2017-colony","2014-colony"
"hilga","son-of-ola","hilga_son-of-ola",0,"tole","las.pavas","2017-colony","2017-colony"
"hilga","sonofzaria","hilga_sonofzaria",0,"tole","zoo","2017-colony","2014-colony"
"hilga","speedster","hilga_speedster",0,"tole","zoo","2017-colony","2014-colony"
"hilga","spiderman","hilga_spiderman",NA,"tole","tole","2017-colony","2017-colony"
"hilga","ss","hilga_ss",0,"tole","tole","2017-colony","2017-colony"
"hilga","sss","hilga_sss",0,"tole","tole","2017-colony","2017-colony"
"hilga","streblick","hilga_streblick",0,"tole","zoo","2017-colony","2014-colony"
"hilga","tes","hilga_tes",0,"tole","las.pavas","2017-colony","2017-colony"
"hilga","thecount","hilga_thecount",0,"tole","zoo","2017-colony","2014-colony"
"hilga","tiffany","hilga_tiffany",0,"tole","lake.bayano","2017-colony","2019-colony"
"hilga","toast","hilga_toast",NA,"tole","tole","2017-colony","2019-colony"
"hilga","una","hilga_una",0,"tole","las.pavas","2017-colony","2017-colony"
"hilga","vampirella","hilga_vampirella",0,"tole","zoo","2017-colony","2014-colony"
"hilga","vampison","hilga_vampison",0,"tole","zoo","2017-colony","2014-colony"
"hilga","veronica","hilga_veronica",0,"tole","zoo","2017-colony","2014-colony"
"hilga","vixen","hilga_vixen",0,"tole","chorrera","2017-colony","2019-colony"
"hilga","vlad","hilga_vlad",0,"tole","zoo","2017-colony","2014-colony"
"hilga","war-machine","hilga_war-machine",NA,"tole","tole","2017-colony","2017-colony"
"hilga","whimsey","hilga_whimsey",0,"tole","zoo","2017-colony","2014-colony"
"hilga","winona","hilga_winona",0,"tole","chorrera","2017-colony","2019-colony"
"hilga","zaria","hilga_zaria",0,"tole","zoo","2017-colony","2014-colony"
"hilga","zarison","hilga_zarison",0,"tole","zoo","2017-colony","2014-colony"
"hilga","zelda","hilga_zelda",0,"tole","chorrera","2017-colony","2019-colony"
"houdini","alicia","alicia_houdini",0,"zoo","chorrera","2014-colony","2019-colony"
"houdini","bat1","bat1_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","bat2","bat2_houdini",0.101,"zoo","zoo","2014-colony","2014-colony"
"houdini","bat3","bat3_houdini",0.0645,"zoo","zoo","2014-colony","2014-colony"
"houdini","bat4","bat4_houdini",0.0267,"zoo","zoo","2014-colony","2014-colony"
"houdini","bat5","bat5_houdini",0.0577,"zoo","zoo","2014-colony","2014-colony"
"houdini","bat6","bat6_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","bat7","bat7_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","bella","bella_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","betty","betty_houdini",0,"zoo","tole","2014-colony","2019-colony"
"houdini","black-panther","black-panther_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","c","c_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","captain-america","captain-america_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","cat","cat_houdini",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","cc","cc_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","ccc","ccc_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","ccs","ccs_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","cd","cd_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","cerce","cerce_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","cerceson","cerceson_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","cindy","cindy_houdini",0,"zoo","tole","2014-colony","2019-colony"
"houdini","countess","countess_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","cs","cs_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","csc","csc_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","d","d_houdini",0,"zoo","tole","2014-colony","2019-colony"
"houdini","daredevil","daredevil_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","dcd","dcd_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","dd","dd_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","ddd","ddd_houdini",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","ddld","ddld_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","desi","desi_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","dos","dos_houdini",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","dr","dr_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","dr-strange","dr-strange_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","ds","ds_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","esther","esther_houdini",0,"zoo","tole","2014-colony","2019-colony"
"houdini","eve","eve_houdini",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","falcon","falcon_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","flapper","flapper_houdini",0.1878,"zoo","zoo","2014-colony","2014-colony"
"houdini","fran","fran_houdini",0,"zoo","tole","2014-colony","2019-colony"
"houdini","fuschia","fuschia_houdini",0.0503,"zoo","zoo","2014-colony","2014-colony"
"houdini","gayle","gayle_houdini",0,"zoo","tole","2014-colony","2019-colony"
"houdini","gelfing","gelfing_houdini",0.0583,"zoo","zoo","2014-colony","2014-colony"
"houdini","green-arrow","green-arrow_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","gremlin","gremlin_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","helsing","helsing_houdini",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","hera","hera_houdini",0,"zoo","tole","2014-colony","2019-colony"
"houdini","hilga","hilga_houdini",0,"zoo","tole","2014-colony","2017-colony"
"houdini","hulk","houdini_hulk",0,"zoo","tole","2014-colony","2017-colony"
"houdini","irma","houdini_irma",0,"zoo","lake.bayano","2014-colony","2019-colony"
"houdini","iron-man","houdini_iron-man",0,"zoo","tole","2014-colony","2017-colony"
"houdini","ivy","houdini_ivy",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","jenna-bat","houdini_jenna-bat",0,"zoo","gamboa","2014-colony","2017-colony"
"houdini","jupiter","houdini_jupiter",0,"zoo","lake.bayano","2014-colony","2019-colony"
"houdini","kelly","houdini_kelly",0,"zoo","lake.bayano","2014-colony","2019-colony"
"houdini","ldc","houdini_ldc",0,"zoo","tole","2014-colony","2017-colony"
"houdini","lds","houdini_lds",0,"zoo","tole","2014-colony","2017-colony"
"houdini","lilith","houdini_lilith",0,"zoo","lake.bayano","2014-colony","2019-colony"
"houdini","lily","houdini_lily",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","lilyson","houdini_lilyson",0.0996,"zoo","zoo","2014-colony","2014-colony"
"houdini","lsd","houdini_lsd",0,"zoo","tole","2014-colony","2017-colony"
"houdini","lucy","houdini_lucy",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","lucyson","houdini_lucyson",0.061,"zoo","zoo","2014-colony","2014-colony"
"houdini","mabel","houdini_mabel",0,"zoo","tole","2014-colony","2019-colony"
"houdini","marce","houdini_marce",0.093,"zoo","zoo","2014-colony","2014-colony"
"houdini","maribelo","houdini_maribelo",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","mina","houdini_mina",0.5,"zoo","zoo","2014-colony","2014-colony"
"houdini","mya","houdini_mya",0.2328,"zoo","zoo","2014-colony","2014-colony"
"houdini","no-band","houdini_no-band",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","ola","houdini_ola",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","opal","houdini_opal",0,"zoo","chorrera","2014-colony","2019-colony"
"houdini","piper","houdini_piper",0,"zoo","chorrera","2014-colony","2019-colony"
"houdini","pixus","houdini_pixus",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","queen","houdini_queen",0,"zoo","lake.bayano","2014-colony","2019-colony"
"houdini","r","houdini_r",0,"zoo","tole","2014-colony","2017-colony"
"houdini","rc","houdini_rc",0,"zoo","tole","2014-colony","2017-colony"
"houdini","rina","houdini_rina",0,"zoo","chorrera","2014-colony","2019-colony"
"houdini","s","houdini_s",0,"zoo","tole","2014-colony","2017-colony"
"houdini","sam1","houdini_sam1",0,"zoo","chilibre","2014-colony","2017-colony"
"houdini","sam2","houdini_sam2",0,"zoo","chilibre","2014-colony","2017-colony"
"houdini","sam5","houdini_sam5",0,"zoo","chilibre","2014-colony","2017-colony"
"houdini","sam6","houdini_sam6",0,"zoo","chilibre","2014-colony","2017-colony"
"houdini","sam7","houdini_sam7",0,"zoo","chilibre","2014-colony","2017-colony"
"houdini","sc","houdini_sc",0,"zoo","tole","2014-colony","2017-colony"
"houdini","scc","houdini_scc",0,"zoo","tole","2014-colony","2017-colony"
"houdini","scs","houdini_scs",0,"zoo","tole","2014-colony","2019-colony"
"houdini","sd","houdini_sd",0,"zoo","tole","2014-colony","2017-colony"
"houdini","shania","houdini_shania",0,"zoo","lake.bayano","2014-colony","2019-colony"
"houdini","sheldon","houdini_sheldon",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","six","houdini_six",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","snow","houdini_snow",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","son-of-ola","houdini_son-of-ola",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","sonofzaria","houdini_sonofzaria",0.1559,"zoo","zoo","2014-colony","2014-colony"
"houdini","speedster","houdini_speedster",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","spiderman","houdini_spiderman",0,"zoo","tole","2014-colony","2017-colony"
"houdini","ss","houdini_ss",0,"zoo","tole","2014-colony","2017-colony"
"houdini","sss","houdini_sss",0,"zoo","tole","2014-colony","2017-colony"
"houdini","streblick","houdini_streblick",0.3728,"zoo","zoo","2014-colony","2014-colony"
"houdini","tes","houdini_tes",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","thecount","houdini_thecount",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","tiffany","houdini_tiffany",0,"zoo","lake.bayano","2014-colony","2019-colony"
"houdini","toast","houdini_toast",0,"zoo","tole","2014-colony","2019-colony"
"houdini","una","houdini_una",0,"zoo","las.pavas","2014-colony","2017-colony"
"houdini","vampirella","houdini_vampirella",0.0513,"zoo","zoo","2014-colony","2014-colony"
"houdini","vampison","houdini_vampison",NA,"zoo","zoo","2014-colony","2014-colony"
"houdini","veronica","houdini_veronica",0.1058,"zoo","zoo","2014-colony","2014-colony"
"houdini","vixen","houdini_vixen",0,"zoo","chorrera","2014-colony","2019-colony"
"houdini","vlad","houdini_vlad",0.4927,"zoo","zoo","2014-colony","2014-colony"
"houdini","war-machine","houdini_war-machine",0,"zoo","tole","2014-colony","2017-colony"
"houdini","whimsey","houdini_whimsey",0.1165,"zoo","zoo","2014-colony","2014-colony"
"houdini","winona","houdini_winona",0,"zoo","chorrera","2014-colony","2019-colony"
"houdini","zaria","houdini_zaria",0,"zoo","zoo","2014-colony","2014-colony"
"houdini","zarison","houdini_zarison",0.0766,"zoo","zoo","2014-colony","2014-colony"
"houdini","zelda","houdini_zelda",0,"zoo","chorrera","2014-colony","2019-colony"
"hulk","alicia","alicia_hulk",0,"tole","chorrera","2017-colony","2019-colony"
"hulk","bat1","bat1_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","bat2","bat2_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","bat3","bat3_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","bat4","bat4_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","bat5","bat5_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","bat6","bat6_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","bat7","bat7_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","bella","bella_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","betty","betty_hulk",NA,"tole","tole","2017-colony","2019-colony"
"hulk","black-panther","black-panther_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","c","c_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","captain-america","captain-america_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","cat","cat_hulk",0,"tole","las.pavas","2017-colony","2017-colony"
"hulk","cc","cc_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","ccc","ccc_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","ccs","ccs_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","cd","cd_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","cerce","cerce_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","cerceson","cerceson_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","cindy","cindy_hulk",NA,"tole","tole","2017-colony","2019-colony"
"hulk","countess","countess_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","cs","cs_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","csc","csc_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","d","d_hulk",NA,"tole","tole","2017-colony","2019-colony"
"hulk","daredevil","daredevil_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","dcd","dcd_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","dd","dd_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","ddd","ddd_hulk",0,"tole","las.pavas","2017-colony","2017-colony"
"hulk","ddld","ddld_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","desi","desi_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","dos","dos_hulk",0,"tole","las.pavas","2017-colony","2017-colony"
"hulk","dr","dr_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","dr-strange","dr-strange_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","ds","ds_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","esther","esther_hulk",NA,"tole","tole","2017-colony","2019-colony"
"hulk","eve","eve_hulk",0,"tole","las.pavas","2017-colony","2017-colony"
"hulk","falcon","falcon_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","flapper","flapper_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","fran","fran_hulk",NA,"tole","tole","2017-colony","2019-colony"
"hulk","fuschia","fuschia_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","gayle","gayle_hulk",NA,"tole","tole","2017-colony","2019-colony"
"hulk","gelfing","gelfing_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","green-arrow","green-arrow_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","gremlin","gremlin_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","helsing","helsing_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","hera","hera_hulk",NA,"tole","tole","2017-colony","2019-colony"
"hulk","hilga","hilga_hulk",NA,"tole","tole","2017-colony","2017-colony"
"hulk","houdini","houdini_hulk",0,"tole","zoo","2017-colony","2014-colony"
"hulk","irma","hulk_irma",0,"tole","lake.bayano","2017-colony","2019-colony"
"hulk","iron-man","hulk_iron-man",NA,"tole","tole","2017-colony","2017-colony"
"hulk","ivy","hulk_ivy",0,"tole","las.pavas","2017-colony","2017-colony"
"hulk","jenna-bat","hulk_jenna-bat",0,"tole","gamboa","2017-colony","2017-colony"
"hulk","jupiter","hulk_jupiter",0,"tole","lake.bayano","2017-colony","2019-colony"
"hulk","kelly","hulk_kelly",0,"tole","lake.bayano","2017-colony","2019-colony"
"hulk","ldc","hulk_ldc",NA,"tole","tole","2017-colony","2017-colony"
"hulk","lds","hulk_lds",NA,"tole","tole","2017-colony","2017-colony"
"hulk","lilith","hulk_lilith",0,"tole","lake.bayano","2017-colony","2019-colony"
"hulk","lily","hulk_lily",0,"tole","zoo","2017-colony","2014-colony"
"hulk","lilyson","hulk_lilyson",0,"tole","zoo","2017-colony","2014-colony"
"hulk","lsd","hulk_lsd",NA,"tole","tole","2017-colony","2017-colony"
"hulk","lucy","hulk_lucy",0,"tole","zoo","2017-colony","2014-colony"
"hulk","lucyson","hulk_lucyson",0,"tole","zoo","2017-colony","2014-colony"
"hulk","mabel","hulk_mabel",NA,"tole","tole","2017-colony","2019-colony"
"hulk","marce","hulk_marce",0,"tole","zoo","2017-colony","2014-colony"
"hulk","maribelo","hulk_maribelo",0,"tole","zoo","2017-colony","2014-colony"
"hulk","mina","hulk_mina",0,"tole","zoo","2017-colony","2014-colony"
"hulk","mya","hulk_mya",0,"tole","zoo","2017-colony","2014-colony"
"hulk","no-band","hulk_no-band",0,"tole","las.pavas","2017-colony","2017-colony"
"hulk","ola","hulk_ola",0,"tole","las.pavas","2017-colony","2017-colony"
"hulk","opal","hulk_opal",0,"tole","chorrera","2017-colony","2019-colony"
"hulk","piper","hulk_piper",0,"tole","chorrera","2017-colony","2019-colony"
"hulk","pixus","hulk_pixus",0,"tole","zoo","2017-colony","2014-colony"
"hulk","queen","hulk_queen",0,"tole","lake.bayano","2017-colony","2019-colony"
"hulk","r","hulk_r",NA,"tole","tole","2017-colony","2017-colony"
"hulk","rc","hulk_rc",NA,"tole","tole","2017-colony","2017-colony"
"hulk","rina","hulk_rina",0,"tole","chorrera","2017-colony","2019-colony"
"hulk","s","hulk_s",NA,"tole","tole","2017-colony","2017-colony"
"hulk","sam1","hulk_sam1",0,"tole","chilibre","2017-colony","2017-colony"
